   405    0.17200E+04   -0.10314E+02    0.51427E-07   -0.10314E+02    0.21611E+02    0.17897E-10    0.51427E-07    0.17897E-10    0.16267E-12
   406    0.17179E+04   -0.12166E+02    0.50977E-07   -0.12166E+02    0.21569E+02    0.17729E-10    0.50977E-07    0.17729E-10    0.16134E-12
   407    0.17161E+04   -0.14005E+02    0.50532E-07   -0.14005E+02    0.21522E+02    0.17578E-10    0.50532E-07    0.17578E-10    0.16002E-12
   408    0.17148E+04   -0.15827E+02    0.50091E-07   -0.15827E+02    0.21471E+02    0.17443E-10    0.50091E-07    0.17443E-10    0.15871E-12
   409    0.17139E+04   -0.17634E+02    0.49656E-07   -0.17634E+02    0.21417E+02    0.17323E-10    0.49656E-07    0.17323E-10    0.15742E-12
   410    0.17133E+04   -0.19425E+02    0.49225E-07   -0.19425E+02    0.21357E+02    0.17218E-10    0.49225E-07    0.17218E-10    0.15614E-12
   411    0.17132E+04   -0.21198E+02    0.48799E-07   -0.21198E+02    0.21295E+02    0.17127E-10    0.48799E-07    0.17127E-10    0.15487E-12
   412    0.17134E+04   -0.22953E+02    0.48377E-07   -0.22953E+02    0.21229E+02    0.17049E-10    0.48377E-07    0.17049E-10    0.15361E-12
   413    0.17140E+04   -0.24690E+02    0.47960E-07   -0.24690E+02    0.21159E+02    0.16984E-10    0.47960E-07    0.16984E-10    0.15237E-12
   414    0.17148E+04   -0.26408E+02    0.47548E-07   -0.26408E+02    0.21086E+02    0.16931E-10    0.47548E-07    0.16931E-10    0.15114E-12
   415    0.17162E+04   -0.28105E+02    0.47140E-07   -0.28105E+02    0.21009E+02    0.16889E-10    0.47140E-07    0.16889E-10    0.14992E-12
   416    0.17178E+04   -0.29782E+02    0.46737E-07   -0.29782E+02    0.20928E+02    0.16858E-10    0.46737E-07    0.16858E-10    0.14872E-12
   417    0.17198E+04   -0.31439E+02    0.46338E-07   -0.31439E+02    0.20844E+02    0.16836E-10    0.46338E-07    0.16836E-10    0.14752E-12
   418    0.17221E+04   -0.33073E+02    0.45943E-07   -0.33073E+02    0.20754E+02    0.16824E-10    0.45943E-07    0.16824E-10    0.14634E-12
   419    0.17248E+04   -0.34684E+02    0.45552E-07   -0.34684E+02    0.20663E+02    0.16821E-10    0.45552E-07    0.16821E-10    0.14517E-12
   420    0.17278E+04   -0.36272E+02    0.45166E-07   -0.36272E+02    0.20568E+02    0.16826E-10    0.45166E-07    0.16826E-10    0.14401E-12
   421    0.17312E+04   -0.37836E+02    0.44784E-07   -0.37836E+02    0.20469E+02    0.16838E-10    0.44784E-07    0.16838E-10    0.14286E-12
   422    0.17349E+04   -0.39377E+02    0.44406E-07   -0.39377E+02    0.20367E+02    0.16856E-10    0.44406E-07    0.16856E-10    0.14173E-12
   423    0.17389E+04   -0.40892E+02    0.44032E-07   -0.40892E+02    0.20261E+02    0.16881E-10    0.44032E-07    0.16881E-10    0.14061E-12
   424    0.17431E+04   -0.42383E+02    0.43662E-07   -0.42383E+02    0.20152E+02    0.16911E-10    0.43662E-07    0.16911E-10    0.13949E-12
   425    0.17477E+04   -0.43846E+02    0.43296E-07   -0.43846E+02    0.20039E+02    0.16946E-10    0.43296E-07    0.16946E-10    0.13839E-12
   426    0.17527E+04   -0.45283E+02    0.42933E-07   -0.45283E+02    0.19924E+02    0.16984E-10    0.42933E-07    0.16984E-10    0.13730E-12
   427    0.17578E+04   -0.46694E+02    0.42575E-07   -0.46694E+02    0.19805E+02    0.17026E-10    0.42575E-07    0.17026E-10    0.13622E-12
   428    0.17633E+04   -0.48075E+02    0.42220E-07   -0.48075E+02    0.19683E+02    0.17070E-10    0.42220E-07    0.17070E-10    0.13515E-12
   429    0.17690E+04   -0.49429E+02    0.41869E-07   -0.49429E+02    0.19558E+02    0.17117E-10    0.41869E-07    0.17117E-10    0.13409E-12
   430    0.17751E+04   -0.50755E+02    0.41522E-07   -0.50755E+02    0.19430E+02    0.17165E-10    0.41522E-07    0.17165E-10    0.13304E-12
   431    0.17814E+04   -0.52051E+02    0.41178E-07   -0.52051E+02    0.19299E+02    0.17213E-10    0.41178E-07    0.17213E-10    0.13201E-12
   432    0.17879E+04   -0.53319E+02    0.40838E-07   -0.53319E+02    0.19165E+02    0.17261E-10    0.40838E-07    0.17261E-10    0.13098E-12
   433    0.17947E+04   -0.54555E+02    0.40502E-07   -0.54555E+02    0.19030E+02    0.17309E-10    0.40502E-07    0.17309E-10    0.12996E-12
   434    0.18017E+04   -0.55762E+02    0.40169E-07   -0.55762E+02    0.18890E+02    0.17355E-10    0.40169E-07    0.17355E-10    0.12895E-12
   435    0.18089E+04   -0.56938E+02    0.39839E-07   -0.56938E+02    0.18749E+02    0.17400E-10    0.39839E-07    0.17400E-10    0.12795E-12
   436    0.18165E+04   -0.58083E+02    0.39512E-07   -0.58083E+02    0.18605E+02    0.17441E-10    0.39512E-07    0.17441E-10    0.12697E-12
   437    0.18243E+04   -0.59196E+02    0.39189E-07   -0.59196E+02    0.18458E+02    0.17480E-10    0.39189E-07    0.17480E-10    0.12599E-12
   438    0.18322E+04   -0.60276E+02    0.38869E-07   -0.60276E+02    0.18309E+02    0.17514E-10    0.38869E-07    0.17514E-10    0.12502E-12
   439    0.18404E+04   -0.61325E+02    0.38552E-07   -0.61325E+02    0.18158E+02    0.17543E-10    0.38552E-07    0.17543E-10    0.12406E-12
   440    0.18488E+04   -0.62340E+02    0.38239E-07   -0.62340E+02    0.18005E+02    0.17567E-10    0.38239E-07    0.17567E-10    0.12311E-12
   441    0.18574E+04   -0.63324E+02    0.37928E-07   -0.63324E+02    0.17849E+02    0.17586E-10    0.37928E-07    0.17586E-10    0.12217E-12
   442    0.18661E+04   -0.64273E+02    0.37620E-07   -0.64273E+02    0.17690E+02    0.17597E-10    0.37620E-07    0.17597E-10    0.12123E-12
   443    0.18751E+04   -0.65189E+02    0.37316E-07   -0.65189E+02    0.17530E+02    0.17601E-10    0.37316E-07    0.17601E-10    0.12031E-12
   444    0.18843E+04   -0.66070E+02    0.37014E-07   -0.66070E+02    0.17369E+02    0.17597E-10    0.37014E-07    0.17597E-10    0.11939E-12
   445    0.18936E+04   -0.66917E+02    0.36715E-07   -0.66917E+02    0.17204E+02    0.17584E-10    0.36715E-07    0.17584E-10    0.11849E-12
   446    0.19030E+04   -0.67729E+02    0.36419E-07   -0.67729E+02    0.17039E+02    0.17562E-10    0.36419E-07    0.17562E-10    0.11759E-12
   447    0.19126E+04   -0.68507E+02    0.36125E-07   -0.68507E+02    0.16872E+02    0.17530E-10    0.36125E-07    0.17530E-10    0.11670E-12
   448    0.19223E+04   -0.69250E+02    0.35834E-07   -0.69250E+02    0.16702E+02    0.17488E-10    0.35834E-07    0.17488E-10    0.11581E-12
   449    0.19322E+04   -0.69957E+02    0.35546E-07   -0.69957E+02    0.16532E+02    0.17433E-10    0.35546E-07    0.17433E-10    0.11494E-12
   450    0.19423E+04   -0.70629E+02    0.35260E-07   -0.70629E+02    0.16360E+02    0.17367E-10    0.35260E-07    0.17367E-10    0.11407E-12
   451    0.19525E+04   -0.71266E+02    0.34977E-07   -0.71266E+02    0.16187E+02    0.17288E-10    0.34977E-07    0.17288E-10    0.11322E-12
   452    0.19627E+04   -0.71868E+02    0.34697E-07   -0.71868E+02    0.16012E+02    0.17197E-10    0.34697E-07    0.17197E-10    0.11237E-12
   453    0.19732E+04   -0.72434E+02    0.34418E-07   -0.72434E+02    0.15837E+02    0.17094E-10    0.34418E-07    0.17094E-10    0.11152E-12
   454    0.19837E+04   -0.72965E+02    0.34143E-07   -0.72965E+02    0.15660E+02    0.16980E-10    0.34143E-07    0.16980E-10    0.11069E-12
   455    0.19943E+04   -0.73461E+02    0.33870E-07   -0.73461E+02    0.15483E+02    0.16854E-10    0.33870E-07    0.16854E-10    0.10986E-12
   456    0.20050E+04   -0.73915E+02    0.33599E-07   -0.73915E+02    0.15304E+02    0.16717E-10    0.33599E-07    0.16717E-10    0.10904E-12
   457    0.20158E+04   -0.74342E+02    0.33331E-07   -0.74342E+02    0.15125E+02    0.16569E-10    0.33331E-07    0.16569E-10    0.10823E-12
   458    0.20266E+04   -0.74723E+02    0.33065E-07   -0.74723E+02    0.14945E+02    0.16412E-10    0.33065E-07    0.16412E-10    0.10742E-12
   459    0.20376E+04   -0.75073E+02    0.32802E-07   -0.75073E+02    0.14766E+02    0.16244E-10    0.32802E-07    0.16244E-10    0.10662E-12
   460    0.20486E+04   -0.75387E+02    0.32541E-07   -0.75387E+02    0.14584E+02    0.16067E-10    0.32541E-07    0.16067E-10    0.10583E-12
   461    0.20596E+04   -0.75666E+02    0.32282E-07   -0.75666E+02    0.14403E+02    0.15881E-10    0.32282E-07    0.15881E-10    0.10505E-12
   462    0.20708E+04   -0.75903E+02    0.32026E-07   -0.75903E+02    0.14221E+02    0.15686E-10    0.32026E-07    0.15686E-10    0.10427E-12
   463    0.20819E+04   -0.76116E+02    0.31773E-07   -0.76116E+02    0.14040E+02    0.15482E-10    0.31773E-07    0.15482E-10    0.10350E-12
   464    0.20930E+04   -0.76277E+02    0.31522E-07   -0.76277E+02    0.13858E+02    0.15271E-10    0.31522E-07    0.15271E-10    0.10274E-12
   465    0.21041E+04   -0.76415E+02    0.31273E-07   -0.76415E+02    0.13677E+02    0.15052E-10    0.31273E-07    0.15052E-10    0.10198E-12
   466    0.21153E+04   -0.76508E+02    0.31027E-07   -0.76508E+02    0.13495E+02    0.14825E-10    0.31027E-07    0.14825E-10    0.10123E-12
   467    0.21266E+04   -0.76570E+02    0.30783E-07   -0.76570E+02    0.13313E+02    0.14591E-10    0.30783E-07    0.14591E-10    0.10049E-12
   468    0.21378E+04   -0.76595E+02    0.30541E-07   -0.76595E+02    0.13133E+02    0.14351E-10    0.30541E-07    0.14351E-10    0.99755E-13
   469    0.21490E+04   -0.76589E+02    0.30302E-07   -0.76589E+02    0.12951E+02    0.14104E-10    0.30302E-07    0.14104E-10    0.99026E-13
   470    0.21603E+04   -0.76545E+02    0.30065E-07   -0.76545E+02    0.12771E+02    0.13852E-10    0.30065E-07    0.13852E-10    0.98304E-13
   471    0.21713E+04   -0.76463E+02    0.29831E-07   -0.76463E+02    0.12593E+02    0.13594E-10    0.29831E-07    0.13594E-10    0.97588E-13
   472    0.21825E+04   -0.76351E+02    0.29599E-07   -0.76351E+02    0.12414E+02    0.13330E-10    0.29599E-07    0.13330E-10    0.96879E-13
   473    0.21937E+04   -0.76201E+02    0.29370E-07   -0.76201E+02    0.12237E+02    0.13062E-10    0.29370E-07    0.13062E-10    0.96176E-13
   474    0.22048E+04   -0.76020E+02    0.29142E-07   -0.76020E+02    0.12060E+02    0.12789E-10    0.29142E-07    0.12789E-10    0.95479E-13
   475    0.22159E+04   -0.75802E+02    0.28918E-07   -0.75802E+02    0.11884E+02    0.12513E-10    0.28918E-07    0.12513E-10    0.94789E-13
   476    0.22269E+04   -0.75548E+02    0.28695E-07   -0.75548E+02    0.11710E+02    0.12232E-10    0.28695E-07    0.12232E-10    0.94104E-13
   477    0.22379E+04   -0.75268E+02    0.28475E-07   -0.75268E+02    0.11537E+02    0.11948E-10    0.28475E-07    0.11948E-10    0.93426E-13
   478    0.22488E+04   -0.74943E+02    0.28257E-07   -0.74943E+02    0.11365E+02    0.11660E-10    0.28257E-07    0.11660E-10    0.92755E-13
   479    0.22596E+04   -0.74599E+02    0.28042E-07   -0.74599E+02    0.11194E+02    0.11370E-10    0.28042E-07    0.11370E-10    0.92089E-13
   480    0.22704E+04   -0.74215E+02    0.27829E-07   -0.74215E+02    0.11026E+02    0.11078E-10    0.27829E-07    0.11078E-10    0.91429E-13
   481    0.22811E+04   -0.73795E+02    0.27618E-07   -0.73795E+02    0.10858E+02    0.10783E-10    0.27618E-07    0.10783E-10    0.90775E-13
   482    0.22918E+04   -0.73346E+02    0.27409E-07   -0.73346E+02    0.10693E+02    0.10487E-10    0.27409E-07    0.10487E-10    0.90126E-13
   483    0.23023E+04   -0.72869E+02    0.27203E-07   -0.72869E+02    0.10530E+02    0.10190E-10    0.27203E-07    0.10190E-10    0.89484E-13
   484    0.23126E+04   -0.72359E+02    0.26999E-07   -0.72359E+02    0.10369E+02    0.98912E-11    0.26999E-07    0.98912E-11    0.88847E-13
   485    0.23230E+04   -0.71816E+02    0.26798E-07   -0.71816E+02    0.10209E+02    0.95921E-11    0.26798E-07    0.95921E-11    0.88216E-13
   486    0.23332E+04   -0.71245E+02    0.26598E-07   -0.71245E+02    0.10052E+02    0.92927E-11    0.26598E-07    0.92927E-11    0.87591E-13
   487    0.23433E+04   -0.70643E+02    0.26401E-07   -0.70643E+02    0.98978E+01    0.89935E-11    0.26401E-07    0.89935E-11    0.86971E-13
   488    0.23533E+04   -0.70011E+02    0.26207E-07   -0.70011E+02    0.97448E+01    0.86947E-11    0.26207E-07    0.86947E-11    0.86356E-13
   489    0.23631E+04   -0.69350E+02    0.26014E-07   -0.69350E+02    0.95949E+01    0.83968E-11    0.26014E-07    0.83968E-11    0.85747E-13
   490    0.23729E+04   -0.68659E+02    0.25824E-07   -0.68659E+02    0.94480E+01    0.80999E-11    0.25824E-07    0.80999E-11    0.85143E-13
   491    0.23824E+04   -0.67942E+02    0.25636E-07   -0.67942E+02    0.93033E+01    0.78046E-11    0.25636E-07    0.78046E-11    0.84545E-13
   492    0.23919E+04   -0.67197E+02    0.25451E-07   -0.67197E+02    0.91616E+01    0.75112E-11    0.25451E-07    0.75112E-11    0.83951E-13
   493    0.24013E+04   -0.66423E+02    0.25267E-07   -0.66423E+02    0.90214E+01    0.72200E-11    0.25267E-07    0.72200E-11    0.83363E-13
   494    0.24105E+04   -0.65624E+02    0.25086E-07   -0.65624E+02    0.88858E+01    0.69314E-11    0.25086E-07    0.69314E-11    0.82780E-13
   495    0.24194E+04   -0.64798E+02    0.24907E-07   -0.64798E+02    0.87524E+01    0.66458E-11    0.24907E-07    0.66458E-11    0.82202E-13
   496    0.24283E+04   -0.63947E+02    0.24730E-07   -0.63947E+02    0.86228E+01    0.63634E-11    0.24730E-07    0.63634E-11    0.81629E-13
   497    0.24369E+04   -0.63070E+02    0.24556E-07   -0.63070E+02    0.84962E+01    0.60847E-11    0.24556E-07    0.60847E-11    0.81060E-13
   498    0.24454E+04   -0.62170E+02    0.24384E-07   -0.62170E+02    0.83718E+01    0.58100E-11    0.24384E-07    0.58100E-11    0.80497E-13
   499    0.24539E+04   -0.61244E+02    0.24214E-07   -0.61244E+02    0.82520E+01    0.55397E-11    0.24214E-07    0.55397E-11    0.79938E-13
   500    0.24621E+04   -0.60297E+02    0.24046E-07   -0.60297E+02    0.81345E+01    0.52741E-11    0.24046E-07    0.52741E-11    0.79384E-13
   501    0.24700E+04   -0.59326E+02    0.23881E-07   -0.59326E+02    0.80214E+01    0.50135E-11    0.23881E-07    0.50135E-11    0.78835E-13
   502    0.24779E+04   -0.58333E+02    0.23717E-07   -0.58333E+02    0.79122E+01    0.47581E-11    0.23717E-07    0.47581E-11    0.78290E-13
   503    0.24855E+04   -0.57318E+02    0.23556E-07   -0.57318E+02    0.78059E+01    0.45079E-11    0.23556E-07    0.45079E-11    0.77750E-13
   504    0.24929E+04   -0.56282E+02    0.23397E-07   -0.56282E+02    0.77035E+01    0.42632E-11    0.23397E-07    0.42632E-11    0.77214E-13
   505    0.25002E+04   -0.55227E+02    0.23240E-07   -0.55227E+02    0.76055E+01    0.40239E-11    0.23240E-07    0.40239E-11    0.76683E-13
   506    0.25072E+04   -0.54151E+02    0.23084E-07   -0.54151E+02    0.75115E+01    0.37902E-11    0.23084E-07    0.37902E-11    0.76156E-13
   507    0.25142E+04   -0.53057E+02    0.22931E-07   -0.53057E+02    0.74211E+01    0.35622E-11    0.22931E-07    0.35622E-11    0.75634E-13
   508    0.25208E+04   -0.51944E+02    0.22780E-07   -0.51944E+02    0.73353E+01    0.33400E-11    0.22780E-07    0.33400E-11    0.75116E-13
   509    0.25272E+04   -0.50814E+02    0.22631E-07   -0.50814E+02    0.72533E+01    0.31236E-11    0.22631E-07    0.31236E-11    0.74602E-13
   510    0.25334E+04   -0.49668E+02    0.22484E-07   -0.49668E+02    0.71756E+01    0.29133E-11    0.22484E-07    0.29133E-11    0.74093E-13
   511    0.25395E+04   -0.48504E+02    0.22338E-07   -0.48504E+02    0.71021E+01    0.27090E-11    0.22338E-07    0.27090E-11    0.73588E-13
   512    0.25453E+04   -0.47325E+02    0.22195E-07   -0.47325E+02    0.70330E+01    0.25109E-11    0.22195E-07    0.25109E-11    0.73087E-13
   513    0.25509E+04   -0.46133E+02    0.22053E-07   -0.46133E+02    0.69682E+01    0.23191E-11    0.22053E-07    0.23191E-11    0.72591E-13
   514    0.25563E+04   -0.44926E+02    0.21913E-07   -0.44926E+02    0.69081E+01    0.21337E-11    0.21913E-07    0.21337E-11    0.72098E-13
   515    0.25615E+04   -0.43706E+02    0.21775E-07   -0.43706E+02    0.68524E+01    0.19548E-11    0.21775E-07    0.19548E-11    0.71610E-13
   516    0.25664E+04   -0.42473E+02    0.21638E-07   -0.42473E+02    0.68014E+01    0.17825E-11    0.21638E-07    0.17825E-11    0.71126E-13
   517    0.25711E+04   -0.41229E+02    0.21503E-07   -0.41229E+02    0.67551E+01    0.16169E-11    0.21503E-07    0.16169E-11    0.70646E-13
   518    0.25756E+04   -0.39974E+02    0.21370E-07   -0.39974E+02    0.67135E+01    0.14581E-11    0.21370E-07    0.14581E-11    0.70170E-13
   519    0.25799E+04   -0.38707E+02    0.21238E-07   -0.38707E+02    0.66766E+01    0.13061E-11    0.21238E-07    0.13061E-11    0.69698E-13
   520    0.25839E+04   -0.37431E+02    0.21108E-07   -0.37431E+02    0.66445E+01    0.11612E-11    0.21108E-07    0.11612E-11    0.69230E-13
   521    0.25877E+04   -0.36148E+02    0.20979E-07   -0.36148E+02    0.66173E+01    0.10234E-11    0.20979E-07    0.10234E-11    0.68765E-13
   522    0.25912E+04   -0.34855E+02    0.20852E-07   -0.34855E+02    0.65951E+01    0.89273E-12    0.20852E-07    0.89273E-12    0.68305E-13
   523    0.25945E+04   -0.33556E+02    0.20726E-07   -0.33556E+02    0.65778E+01    0.76940E-12    0.20726E-07    0.76940E-12    0.67849E-13
   524    0.25976E+04   -0.32250E+02    0.20602E-07   -0.32250E+02    0.65654E+01    0.65347E-12    0.20602E-07    0.65347E-12    0.67396E-13
   525    0.26004E+04   -0.30937E+02    0.20479E-07   -0.30937E+02    0.65580E+01    0.54504E-12    0.20479E-07    0.54504E-12    0.66947E-13
   526    0.26030E+04   -0.29620E+02    0.20357E-07   -0.29620E+02    0.65558E+01    0.44421E-12    0.20357E-07    0.44421E-12    0.66502E-13
   527    0.26055E+04   -0.28298E+02    0.20237E-07   -0.28298E+02    0.65586E+01    0.35110E-12    0.20237E-07    0.35110E-12    0.66060E-13
   528    0.26077E+04   -0.26974E+02    0.20118E-07   -0.26974E+02    0.65664E+01    0.26578E-12    0.20118E-07    0.26578E-12    0.65623E-13
   529    0.26096E+04   -0.25646E+02    0.20000E-07   -0.25646E+02    0.65796E+01    0.18838E-12    0.20000E-07    0.18838E-12    0.65189E-13
   530    0.26112E+04   -0.24318E+02    0.19884E-07   -0.24318E+02    0.65980E+01    0.11899E-12    0.19884E-07    0.11899E-12    0.64758E-13
   531    0.26128E+04   -0.22987E+02    0.19769E-07   -0.22987E+02    0.66214E+01    0.57702E-13    0.19769E-07    0.57702E-13    0.64331E-13
   532    0.26139E+04   -0.21656E+02    0.19654E-07   -0.21656E+02    0.66502E+01    0.46291E-14    0.19654E-07    0.46291E-14    0.63908E-13
   533    0.26149E+04   -0.20325E+02    0.19541E-07   -0.20325E+02    0.66842E+01   -0.40131E-13    0.19541E-07   -0.40131E-13    0.63488E-13
   534    0.26155E+04   -0.18996E+02    0.19429E-07   -0.18996E+02    0.67234E+01   -0.76477E-13    0.19429E-07   -0.76477E-13    0.63071E-13
   535    0.26160E+04   -0.17670E+02    0.19318E-07   -0.17670E+02    0.67681E+01   -0.10431E-12    0.19318E-07   -0.10431E-12    0.62658E-13
   536    0.26163E+04   -0.16345E+02    0.19208E-07   -0.16345E+02    0.68180E+01   -0.12352E-12    0.19208E-07   -0.12352E-12    0.62248E-13
   537    0.26163E+04   -0.15024E+02    0.19099E-07   -0.15024E+02    0.68731E+01   -0.13402E-12    0.19099E-07   -0.13402E-12    0.61842E-13
   538    0.26161E+04   -0.13707E+02    0.18991E-07   -0.13707E+02    0.69338E+01   -0.13570E-12    0.18991E-07   -0.13570E-12    0.61439E-13
   539    0.26156E+04   -0.12395E+02    0.18884E-07   -0.12395E+02    0.69995E+01   -0.12846E-12    0.18884E-07   -0.12846E-12    0.61039E-13
   540    0.26149E+04   -0.11089E+02    0.18778E-07   -0.11089E+02    0.70709E+01   -0.11220E-12    0.18778E-07   -0.11220E-12    0.60642E-13
   541    0.26140E+04   -0.97892E+01    0.18672E-07   -0.97892E+01    0.71474E+01   -0.86815E-13    0.18672E-07   -0.86815E-13    0.60249E-13
   542    0.26128E+04   -0.84974E+01    0.18568E-07   -0.84974E+01    0.72293E+01   -0.52209E-13    0.18568E-07   -0.52209E-13    0.59859E-13
   543    0.26114E+04   -0.72134E+01    0.18464E-07   -0.72134E+01    0.73166E+01   -0.82778E-14    0.18464E-07   -0.82778E-14    0.59472E-13
   544    0.26098E+04   -0.59380E+01    0.18360E-07   -0.59380E+01    0.74093E+01    0.45079E-13    0.18360E-07    0.45079E-13    0.59088E-13
   545    0.26079E+04   -0.46719E+01    0.18258E-07   -0.46719E+01    0.75072E+01    0.10796E-12    0.18258E-07    0.10796E-12    0.58707E-13
   546    0.26059E+04   -0.34162E+01    0.18156E-07   -0.34162E+01    0.76102E+01    0.18047E-12    0.18156E-07    0.18047E-12    0.58329E-13
   547    0.26035E+04   -0.21712E+01    0.18055E-07   -0.21712E+01    0.77186E+01    0.26271E-12    0.18055E-07    0.26271E-12    0.57954E-13
   548    0.26010E+04   -0.93787E+00    0.17954E-07   -0.93787E+00    0.78322E+01    0.35478E-12    0.17954E-07    0.35478E-12    0.57582E-13
   549    0.25983E+04    0.28296E+00    0.17854E-07    0.28296E+00    0.79512E+01    0.45679E-12    0.17854E-07    0.45679E-12    0.57213E-13
   550    0.25953E+04    0.14908E+01    0.17755E-07    0.14908E+01    0.80754E+01    0.56882E-12    0.17755E-07    0.56882E-12    0.56847E-13
   551    0.25922E+04    0.26849E+01    0.17656E-07    0.26849E+01    0.82050E+01    0.69088E-12    0.17656E-07    0.69088E-12    0.56483E-13
   552    0.25888E+04    0.38642E+01    0.17557E-07    0.38642E+01    0.83399E+01    0.82255E-12    0.17557E-07    0.82255E-12    0.56123E-13
   553    0.25852E+04    0.50285E+01    0.17459E-07    0.50285E+01    0.84786E+01    0.96328E-12    0.17459E-07    0.96328E-12    0.55765E-13
   554    0.25814E+04    0.61770E+01    0.17362E-07    0.61770E+01    0.86241E+01    0.11126E-11    0.17362E-07    0.11126E-11    0.55410E-13
   555    0.25774E+04    0.73088E+01    0.17265E-07    0.73088E+01    0.87742E+01    0.12698E-11    0.17265E-07    0.12698E-11    0.55058E-13
   556    0.25731E+04    0.84238E+01    0.17168E-07    0.84238E+01    0.89295E+01    0.14346E-11    0.17168E-07    0.14346E-11    0.54709E-13
   557    0.25687E+04    0.95202E+01    0.17072E-07    0.95202E+01    0.90895E+01    0.16063E-11    0.17072E-07    0.16063E-11    0.54362E-13
   558    0.25640E+04    0.10598E+02    0.16977E-07    0.10598E+02    0.92555E+01    0.17844E-11    0.16977E-07    0.17844E-11    0.54018E-13
   559    0.25592E+04    0.11658E+02    0.16882E-07    0.11658E+02    0.94252E+01    0.19684E-11    0.16882E-07    0.19684E-11    0.53677E-13
   560    0.25542E+04    0.12697E+02    0.16787E-07    0.12697E+02    0.95996E+01    0.21578E-11    0.16787E-07    0.21578E-11    0.53338E-13
   561    0.25489E+04    0.13716E+02    0.16693E-07    0.13716E+02    0.97792E+01    0.23519E-11    0.16693E-07    0.23519E-11    0.53002E-13
   562    0.25435E+04    0.14714E+02    0.16599E-07    0.14714E+02    0.99642E+01    0.25504E-11    0.16599E-07    0.25504E-11    0.52668E-13
   563    0.25380E+04    0.15692E+02    0.16506E-07    0.15692E+02    0.10153E+02    0.27526E-11    0.16506E-07    0.27526E-11    0.52338E-13
   564    0.25323E+04    0.16645E+02    0.16413E-07    0.16645E+02    0.10348E+02    0.29580E-11    0.16413E-07    0.29580E-11    0.52009E-13
   565    0.25263E+04    0.17577E+02    0.16321E-07    0.17577E+02    0.10546E+02    0.31661E-11    0.16321E-07    0.31661E-11    0.51684E-13
   566    0.25202E+04    0.18485E+02    0.16230E-07    0.18485E+02    0.10749E+02    0.33764E-11    0.16230E-07    0.33764E-11    0.51361E-13
   567    0.25140E+04    0.19370E+02    0.16138E-07    0.19370E+02    0.10956E+02    0.35883E-11    0.16138E-07    0.35883E-11    0.51040E-13
   568    0.25076E+04    0.20230E+02    0.16048E-07    0.20230E+02    0.11168E+02    0.38013E-11    0.16048E-07    0.38013E-11    0.50722E-13
   569    0.25009E+04    0.21067E+02    0.15957E-07    0.21067E+02    0.11385E+02    0.40149E-11    0.15957E-07    0.40149E-11    0.50406E-13
   570    0.24942E+04    0.21876E+02    0.15868E-07    0.21876E+02    0.11605E+02    0.42285E-11    0.15868E-07    0.42285E-11    0.50093E-13
   571    0.24873E+04    0.22660E+02    0.15778E-07    0.22660E+02    0.11830E+02    0.44416E-11    0.15778E-07    0.44416E-11    0.49782E-13
   572    0.24802E+04    0.23418E+02    0.15690E-07    0.23418E+02    0.12059E+02    0.46536E-11    0.15690E-07    0.46536E-11    0.49474E-13
   573    0.24730E+04    0.24148E+02    0.15601E-07    0.24148E+02    0.12292E+02    0.48641E-11    0.15601E-07    0.48641E-11    0.49168E-13
   574    0.24657E+04    0.24851E+02    0.15513E-07    0.24851E+02    0.12529E+02    0.50726E-11    0.15513E-07    0.50726E-11    0.48864E-13
   575    0.24582E+04    0.25526E+02    0.15426E-07    0.25526E+02    0.12770E+02    0.52783E-11    0.15426E-07    0.52783E-11    0.48563E-13
   576    0.24507E+04    0.26173E+02    0.15339E-07    0.26173E+02    0.13015E+02    0.54810E-11    0.15339E-07    0.54810E-11    0.48264E-13
   577    0.24429E+04    0.26792E+02    0.15253E-07    0.26792E+02    0.13263E+02    0.56799E-11    0.15253E-07    0.56799E-11    0.47967E-13
   578    0.24350E+04    0.27382E+02    0.15167E-07    0.27382E+02    0.13515E+02    0.58747E-11    0.15167E-07    0.58747E-11    0.47673E-13
   579    0.24271E+04    0.27942E+02    0.15081E-07    0.27942E+02    0.13771E+02    0.60646E-11    0.15081E-07    0.60646E-11    0.47381E-13
   580    0.24191E+04    0.28472E+02    0.14996E-07    0.28472E+02    0.14030E+02    0.62493E-11    0.14996E-07    0.62493E-11    0.47091E-13
   581    0.24108E+04    0.28972E+02    0.14912E-07    0.28972E+02    0.14293E+02    0.64282E-11    0.14912E-07    0.64282E-11    0.46803E-13
   582    0.24025E+04    0.29442E+02    0.14828E-07    0.29442E+02    0.14559E+02    0.66007E-11    0.14828E-07    0.66007E-11    0.46518E-13
   583    0.23941E+04    0.29880E+02    0.14744E-07    0.29880E+02    0.14828E+02    0.67664E-11    0.14744E-07    0.67664E-11    0.46235E-13
   584    0.23856E+04    0.30288E+02    0.14661E-07    0.30288E+02    0.15100E+02    0.69247E-11    0.14661E-07    0.69247E-11    0.45954E-13
   585    0.23770E+04    0.30664E+02    0.14578E-07    0.30664E+02    0.15375E+02    0.70750E-11    0.14578E-07    0.70750E-11    0.45675E-13
   586    0.23683E+04    0.31008E+02    0.14496E-07    0.31008E+02    0.15653E+02    0.72168E-11    0.14496E-07    0.72168E-11    0.45398E-13
